Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055500.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15055600.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060000.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,91,313, 1228, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060100.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060200.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1236, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1236, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1228, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
15060300.00, 38.691463, -9.298565, 222.61, 105.32, -117.29, 0.00,92,314, 1232, -45.00, 338.91
